id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,price_clean,host_type,price_tier
53819860,671397896,Vizcaya,Bilbao,43.25663,-2.92313,Entire home/apt,135.0,1,144,2025-09-15,3.16,53,56,34,ESFCTU00004802600025996500000000000000000000EBI016090,135.0,Profesional (10+),Mid-scale (€120-180)
53819987,27570356,Vizcaya,Bilbao,43.2582,-2.92802,Entire home/apt,196.0,1,49,2025-09-06,1.07,4,90,11,ESFCTU00004802700043649300000000000000000000EBI007368,196.0,Mediano (4-10),Upscale (€180-300)
53928917,358826319,Vizcaya,Bilbao,43.25744,-2.92367,Entire home/apt,134.0,1,60,2025-08-28,1.35,4,298,10,ESFCTU00004802600028389200000000000000000000EBI002556,134.0,Mediano (4-10),Mid-scale (€120-180)
53961443,436735790,Vizcaya,Bilbao,43.256634,-2.926616,Entire home/apt,505.0,2,59,2025-08-27,1.36,1,27,11,ESFCTU00004802700084137200000000000000000000EBI016113,505.0,Individual (1),Luxury (>€300)
54012421,437652561,Vizcaya,Bilbao,43.25909,-2.92215,Private room,97.0,2,100,2025-09-25,2.25,1,75,22,LBI00444,97.0,Individual (1),Economy (€75-120)
54149167,438984240,Vizcaya,Bilbao,43.26824,-2.92178,Entire home/apt,87.0,3,197,2025-09-11,4.39,4,314,35,EBI011416,87.0,Mediano (4-10),Economy (€75-120)
54160853,439100822,Vizcaya,Bilbao,43.2548212,-2.9318723,Entire home/apt,112.0,2,36,2025-03-09,0.82,1,80,2,E.BI-893,112.0,Individual (1),Economy (€75-120)
54175151,438984240,Vizcaya,Bilbao,43.26538,-2.91501,Entire home/apt,85.0,3,143,2025-09-20,3.17,4,316,29,EBI01526,85.0,Mediano (4-10),Economy (€75-120)
54284841,440262740,Vizcaya,Bilbao,43.254765,-2.930754,Entire home/apt,98.0,2,31,2025-08-01,0.73,1,22,7,EBI01170,98.0,Individual (1),Economy (€75-120)
544675877806694310,54118293,Vizcaya,Bilbao,43.25614929199219,-2.919174909591675,Entire home/apt,85.0,4,144,2025-08-02,3.22,2,199,31,ESFCTU00004802600033740300000000000000000000EBI017633,85.0,Pequeño (2-3),Economy (€75-120)
548343073121792703,32149531,Vizcaya,Bilbao,43.25501,-2.9255,Entire home/apt,150.0,2,189,2025-09-01,4.3,1,165,40,ESFCTU00004802700053228700000000000000000000EBI007649,150.0,Individual (1),Mid-scale (€120-180)
557927043262872031,444181977,Vizcaya,Bilbao,43.25882,-2.926159,Entire home/apt,98.0,2,30,2025-08-13,0.77,2,39,7,ESFCTU00004802600025150100000000000000000000EBI017835,98.0,Pequeño (2-3),Economy (€75-120)
557930321024042580,444181977,Vizcaya,Bilbao,43.25882,-2.926159,Entire home/apt,122.0,2,16,2025-05-25,0.38,2,39,3,ESFCTU00004802600025150100000000000000000000EBI017835,122.0,Pequeño (2-3),Mid-scale (€120-180)
558652639225073363,322682146,Vizcaya,Bilbao,43.2598,-2.91907,Entire home/apt,128.0,2,192,2025-09-27,4.63,2,144,41,ESFCTU00004802600029614400000000000000000000EBI018490,128.0,Pequeño (2-3),Mid-scale (€120-180)
560775066163426733,95263190,Vizcaya,Bilbao,43.258018,-2.919128,Entire home/apt,114.0,1,90,2025-09-12,2.1,1,94,11,ESFCTU00004802600031778800000000000000000000EBI017910,114.0,Individual (1),Economy (€75-120)
564442078400323535,180374961,Vizcaya,Bilbao,43.2575,-2.92068,Entire home/apt,247.0,2,23,2025-08-24,0.55,3,152,7,ESFCTU00004802600050562800000000000000000000EBI017967,247.0,Pequeño (2-3),Upscale (€180-300)
567844350431637200,446286437,Vizcaya,Bilbao,43.26378,-2.93344,Entire home/apt,195.0,1,72,2025-08-27,1.67,1,298,12,ESFCTU00004802200026905800000000000000000000EBI017356,195.0,Individual (1),Upscale (€180-300)
568055438949201587,176952064,Vizcaya,Bilbao,43.2613936,-2.8977594,Entire home/apt,73.0,4,11,2025-08-22,1.11,1,249,11,ESFCTU00004802500062586200000000000000000000EBI033044,73.0,Individual (1),Budget (<€75)
568741168719846355,444526884,Vizcaya,Bilbao,43.28225,-2.95999,Entire home/apt,87.0,2,85,2025-09-25,1.96,1,32,31,ESFCTU00004802400010997600000000000000000000EBI017923,87.0,Individual (1),Economy (€75-120)
574284308548974126,447573732,Vizcaya,Bilbao,43.25834,-2.92232,Entire home/apt,155.0,1,84,2025-08-21,2.0,1,336,14,ESFCTU00004802600035783800000000000000000000EBI017507,155.0,Individual (1),Mid-scale (€120-180)
574733359128188199,227134619,Vizcaya,Bilbao,43.26826,-2.92853,Private room,74.0,1,79,2025-09-12,1.83,5,341,37,Exempt,74.0,Mediano (4-10),Budget (<€75)
575807630342768083,448011305,Vizcaya,Bilbao,43.25494,-2.939433,Entire home/apt,200.0,1,54,2025-08-12,1.26,1,93,21,ESFCTU00004802700058173500000000000000000000EBI012782,200.0,Individual (1),Upscale (€180-300)
575894711947987492,227134619,Vizcaya,Bilbao,43.26796,-2.92841,Private room,83.0,1,103,2025-09-14,2.38,5,332,31,Exempt,83.0,Mediano (4-10),Economy (€75-120)
575949764918181466,227134619,Vizcaya,Bilbao,43.26767,-2.92843,Private room,72.0,1,43,2025-08-27,0.99,5,349,23,Exempt,72.0,Mediano (4-10),Budget (<€75)
575967946752363061,227134619,Vizcaya,Bilbao,43.26943,-2.9287,Private room,72.0,1,46,2025-08-12,1.07,5,350,16,Exempt,72.0,Mediano (4-10),Budget (<€75)
578071586710286039,448569302,Vizcaya,Bilbao,43.258446,-2.925886,Entire home/apt,233.0,2,152,2025-09-11,3.6,2,278,28,ESFCTU00004802600048777100000000000000000000EBI009564,233.0,Pequeño (2-3),Upscale (€180-300)
578962053269874539,448782289,Vizcaya,Bilbao,43.27491,-2.95932,Entire home/apt,118.0,2,279,2025-09-14,6.49,2,31,70,EBI01794,118.0,Pequeño (2-3),Economy (€75-120)
579592897528741519,448920237,Vizcaya,Bilbao,43.25634,-2.92427,Entire home/apt,105.0,1,59,2025-09-04,1.39,1,61,15,ESFCTU00004802600024214100000000000000000000EBI012014,105.0,Individual (1),Economy (€75-120)
584624340733697855,16126315,Vizcaya,Bilbao,43.2677,-2.93038,Entire home/apt,187.0,2,129,2025-09-21,3.14,24,101,31,ESFCTU00004802200037566700000000000000000000EBI008082,187.0,Profesional (10+),Upscale (€180-300)
586080435651883700,671397896,Vizcaya,Bilbao,43.26468,-2.93497,Entire home/apt,139.0,1,86,2025-09-14,2.04,53,61,24,ESFCTU00004802200048467300000000000000000000EBI005546,139.0,Profesional (10+),Mid-scale (€120-180)
587488125563393060,152745470,Vizcaya,Bilbao,43.27149,-2.94887,Entire home/apt,133.0,5,27,2025-08-02,0.64,5,45,6,TBI00029,133.0,Mediano (4-10),Mid-scale (€120-180)
588439673535400945,450672467,Vizcaya,Bilbao,43.267895,-2.920789,Shared room,17.0,1,52,2025-08-26,1.48,8,279,28,Exempt,17.0,Mediano (4-10),Budget (<€75)
588445722297669704,450672467,Vizcaya,Bilbao,43.267918,-2.920778,Shared room,17.0,1,11,2025-05-27,0.52,8,332,5,Exempt,17.0,Mediano (4-10),Budget (<€75)
588447931651498397,450672467,Vizcaya,Bilbao,43.267921,-2.920773,Shared room,18.0,1,12,2025-09-13,0.33,8,286,10,Exempt,18.0,Mediano (4-10),Budget (<€75)
588449692525607636,450672467,Vizcaya,Bilbao,43.26791,-2.920767,Private room,52.0,2,8,2023-08-29,0.2,8,323,0,Exempt,52.0,Mediano (4-10),Budget (<€75)
588452184013723175,450672467,Vizcaya,Bilbao,43.267929,-2.920757,Private room,58.0,2,35,2025-09-08,0.86,8,321,13,Exempt,58.0,Mediano (4-10),Budget (<€75)
588891384003874397,354981059,Vizcaya,Bilbao,43.27956,-2.9639,Entire home/apt,186.0,2,77,2025-09-14,1.81,1,174,31,ESFCTU00004802100029152600000000000000000000EBI018173,186.0,Individual (1),Upscale (€180-300)
589488688980551170,69923417,Vizcaya,Bilbao,43.25429,-2.92605,Entire home/apt,206.0,2,49,2025-08-17,1.18,18,135,8,TBI023,206.0,Profesional (10+),Upscale (€180-300)
592625629139522543,451645098,Vizcaya,Bilbao,43.26992,-2.948089,Entire home/apt,180.0,2,35,2025-08-27,1.29,2,62,12,ESFCTU00004802100004689800000000000000000000EBI022019,180.0,Pequeño (2-3),Mid-scale (€120-180)
593094111075106633,451750172,Vizcaya,Bilbao,43.255039,-2.931585,Entire home/apt,151.0,1,139,2025-09-11,3.31,2,312,41,ESFCTU000048027000487709000000000000000000000EBI10315,151.0,Pequeño (2-3),Mid-scale (€120-180)
593641947263067954,178841567,Vizcaya,Bilbao,43.25556,-2.94442,Entire home/apt,125.0,2,107,2025-09-23,2.52,1,235,13,ESFCTU00004802700089926700000000000000000000EBI018274,125.0,Individual (1),Mid-scale (€120-180)
594014637544486666,671397896,Vizcaya,Bilbao,43.26325,-2.94212,Entire home/apt,176.0,1,47,2025-08-30,1.12,53,5,17,EBI01773,176.0,Profesional (10+),Mid-scale (€120-180)
594694527567717867,353038776,Vizcaya,Bilbao,43.260887,-2.945728,Entire home/apt,214.0,1,68,2025-09-07,1.63,11,324,21,ESFCTU00004802200013679400000000000000000000EBI018353,214.0,Profesional (10+),Upscale (€180-300)
597065812936950086,97388691,Vizcaya,Bilbao,43.256,-2.92094,Entire home/apt,301.0,1,14,2025-08-09,0.33,4,64,4,ESFCTU00004802600028624400000000000000000000EBI014249,301.0,Mediano (4-10),Luxury (>€300)
597084708013810181,32859491,Vizcaya,Bilbao,43.26013,-2.93766,Private room,51.0,2,305,2025-09-15,7.19,2,328,77,ESHFTU00004802700056177500200000000000000000LBI005892,51.0,Pequeño (2-3),Budget (<€75)
602162858684392498,134385122,Vizcaya,Bilbao,43.26649,-2.95528,Entire home/apt,147.0,2,113,2025-08-21,3.68,3,123,16,EBI0000,147.0,Pequeño (2-3),Mid-scale (€120-180)
602794956163454764,4723100,Vizcaya,Bilbao,43.26630401611328,-2.921797037124634,Entire home/apt,90.0,1,69,2025-09-24,1.67,16,157,20,ESFCTU00004802500005628400000000000000000000EBI017583,90.0,Profesional (10+),Economy (€75-120)
602941040714340905,453840475,Vizcaya,Bilbao,43.25102,-2.92262,Entire home/apt,84.0,2,4,2025-05-29,0.11,1,299,1,ESFCTU00004802700098338600000000000000000000EBI012728,84.0,Individual (1),Economy (€75-120)
603259570797948759,453903081,Vizcaya,Bilbao,43.265750885009766,-2.9346859455108643,Entire home/apt,126.0,1,68,2025-08-15,1.68,2,57,18,ESFCTU00004802200031289100000000000000000000TBI000548,126.0,Pequeño (2-3),Mid-scale (€120-180)
603276676640592503,453903081,Vizcaya,Bilbao,43.265750885009766,-2.9346859455108643,Entire home/apt,101.0,1,14,2025-06-23,0.37,2,41,4,ESFCTU00004802200031289100000000000000000000TBI000548,101.0,Pequeño (2-3),Economy (€75-120)
603496726035223217,37213806,Vizcaya,Bilbao,43.25012,-2.92082,Private room,45.0,2,128,2025-09-15,3.04,1,339,37,,45.0,Individual (1),Budget (<€75)
605114365558163082,671397896,Vizcaya,Bilbao,43.25751,-2.92474,Entire home/apt,85.0,1,55,2025-09-12,1.36,53,45,19,ESFCTU00004802600033322100000000000000000000EBI015947,85.0,Profesional (10+),Economy (€75-120)
609112509102629117,85246818,Vizcaya,Bilbao,43.27179,-2.94216,Entire home/apt,132.0,1,35,2025-08-18,0.84,47,337,7,ESFCTU00004802100027986900000000000000000000EBI016809,132.0,Profesional (10+),Mid-scale (€120-180)
609463972457770167,455227826,Vizcaya,Bilbao,43.25118,-2.9431,Private room,58.0,2,64,2025-09-23,1.54,2,84,10,,58.0,Pequeño (2-3),Budget (<€75)
609858894744326101,129230780,Vizcaya,Bilbao,43.27229,-2.95685,Entire home/apt,1413.0,1,2,2022-09-23,0.05,1,363,0,,1413.0,Individual (1),Luxury (>€300)
610537351141209027,455446696,Vizcaya,Bilbao,43.265884,-2.92216,Entire home/apt,260.0,1,123,2025-09-25,3.19,1,188,52,EBI-297,260.0,Individual (1),Upscale (€180-300)
610988420488509164,134667253,Vizcaya,Bilbao,43.24898,-2.93315,Private room,66.0,1,28,2025-05-24,0.71,3,179,1,,66.0,Pequeño (2-3),Budget (<€75)
611006841578947325,134667253,Vizcaya,Bilbao,43.2511,-2.93437,Private room,66.0,1,19,2025-08-20,0.47,3,178,3,,66.0,Pequeño (2-3),Budget (<€75)
611329695463654493,259930169,Vizcaya,Bilbao,43.257057189941406,-2.9252970218658447,Entire home/apt,122.0,2,198,2025-09-19,4.83,2,330,47,ESFCTU00004802600033524900000000000000000000EBI018773,122.0,Pequeño (2-3),Mid-scale (€120-180)
612354272489819210,62205707,Vizcaya,Bilbao,43.25432,-2.92201,Private room,18.0,90,0,,,14,91,0,,18.0,Profesional (10+),Budget (<€75)
612670142854479195,13843849,Vizcaya,Bilbao,43.267772960026285,-2.9387628414902154,Private room,1106.0,1,0,,,1,365,0,,1106.0,Individual (1),Luxury (>€300)
613823132782303046,456191010,Vizcaya,Bilbao,43.264755,-2.933105,Entire home/apt,212.0,2,37,2025-09-05,0.95,2,267,12,EBI01576,212.0,Pequeño (2-3),Upscale (€180-300)
615111422628917465,453339933,Vizcaya,Bilbao,43.2412223815918,-2.922461986541748,Private room,72.0,1,78,2025-09-10,1.87,2,15,1,,72.0,Pequeño (2-3),Budget (<€75)
626705364334269159,349009682,Vizcaya,Bilbao,43.25898,-2.92699,Entire home/apt,198.0,2,104,2025-09-14,2.65,2,204,25,ESFCTU00004802600025412000000000000000000000  EBI 01449,198.0,Pequeño (2-3),Upscale (€180-300)
628643665646281111,459503437,Vizcaya,Bilbao,43.267731,-2.92157,Entire home/apt,131.0,2,47,2025-07-24,1.17,1,211,7,EBI01856,131.0,Individual (1),Mid-scale (€120-180)
634034601131599473,352654621,Vizcaya,Bilbao,43.26055,-2.91914,Entire home/apt,89.0,2,152,2025-09-05,3.73,1,326,33,ESFCTU00004802600024467100000000000000000000EBI018535,89.0,Individual (1),Economy (€75-120)
637612144677613806,10776801,Vizcaya,Bilbao,43.26007,-2.93723,Entire home/apt,256.0,1,59,2025-07-15,1.49,3,108,16,EBI01917,256.0,Pequeño (2-3),Upscale (€180-300)
638021829432267508,208200792,Vizcaya,Bilbao,43.256977,-2.940125,Entire home/apt,251.0,1,63,2025-08-24,1.55,14,280,13,ESFCTU00004802700067268600000000000000000000EBI017820,251.0,Profesional (10+),Upscale (€180-300)
638142616519559576,671397896,Vizcaya,Bilbao,43.25769,-2.92253,Entire home/apt,151.0,1,105,2025-09-08,2.6,53,66,23,ESFCTU00004802600030296800000000000000000000EBI018898,151.0,Profesional (10+),Mid-scale (€120-180)
639908574419547812,462095451,Vizcaya,Bilbao,43.2704288,-2.9414428,Entire home/apt,238.0,2,14,2025-08-18,0.35,1,55,4,ESFCTU00004802100027927200000000000000000000EBI018900,238.0,Individual (1),Upscale (€180-300)
641707646366551938,354795452,Vizcaya,Bilbao,43.255,-2.92936,Entire home/apt,148.0,2,70,2025-09-17,1.79,2,79,19,ESFCTU00004802700060435900000000000000000000EBI019239,148.0,Pequeño (2-3),Mid-scale (€120-180)
643177982126777069,462806893,Vizcaya,Bilbao,43.2581593,-2.9319931,Private room,183.0,1,4,2024-08-11,0.1,20,242,0,HBI01269,183.0,Profesional (10+),Upscale (€180-300)
643185313964700103,462806893,Vizcaya,Bilbao,43.2581593,-2.9319931,Private room,161.0,1,7,2025-05-16,0.19,20,242,1,HBI01269,161.0,Profesional (10+),Mid-scale (€120-180)
643185344760123524,462806893,Vizcaya,Bilbao,43.2581593,-2.9319931,Private room,171.0,1,0,,,20,247,0,HBI01269,171.0,Profesional (10+),Mid-scale (€120-180)
643296685176191005,462806893,Vizcaya,Bilbao,43.2581593,-2.9319931,Private room,173.0,1,0,,,20,243,0,HBI01269,173.0,Profesional (10+),Mid-scale (€120-180)
643298803249521787,462806893,Vizcaya,Bilbao,43.2581593,-2.9319931,Private room,187.0,1,3,2025-07-01,0.09,20,248,1,HBI01269,187.0,Profesional (10+),Upscale (€180-300)
644827526738911065,463235144,Vizcaya,Bilbao,43.2670573,-2.9273729,Entire home/apt,139.0,2,45,2025-09-07,1.12,1,72,5,ESFCTU00004802600036314300000000000000000000EBI016889,139.0,Individual (1),Mid-scale (€120-180)
647848938474780731,140288665,Vizcaya,Bilbao,43.25062,-2.92217,Entire home/apt,139.0,2,136,2025-09-21,3.64,1,75,17,ESFCTU00004802600030019300000000000000000000EBI008460,139.0,Individual (1),Mid-scale (€120-180)
649040961185957833,208200792,Vizcaya,Bilbao,43.2622525,-2.9412978,Entire home/apt,175.0,1,11,2025-05-11,0.28,14,318,2,ESFCTU00004802200039182700000000000000000000EBI011330,175.0,Profesional (10+),Mid-scale (€120-180)
649329579173029701,137138916,Vizcaya,Bilbao,43.25675,-2.92636,Private room,109.0,1,1,2022-07-15,0.03,1,17,0,,109.0,Individual (1),Economy (€75-120)
651235700339937352,455653168,Vizcaya,Bilbao,43.25726,-2.936,Private room,60.0,4,71,2025-09-14,1.8,3,79,17,,60.0,Pequeño (2-3),Budget (<€75)
651254424835845627,455653168,Vizcaya,Bilbao,43.25736,-2.93644,Private room,57.0,4,55,2025-09-20,1.4,3,83,8,,57.0,Pequeño (2-3),Budget (<€75)
653311155294924760,424968878,Vizcaya,Bilbao,43.254977,-2.917666,Entire home/apt,123.0,2,44,2025-08-23,1.12,1,81,10,EBI-1109,123.0,Individual (1),Mid-scale (€120-180)
654039340168874394,671397896,Vizcaya,Bilbao,43.2586144,-2.9336451,Entire home/apt,114.0,1,102,2025-08-08,2.6,53,64,21,ESFCTU00004802700056823100000000000000000000EBI017370,114.0,Profesional (10+),Economy (€75-120)
654273825129298991,336775126,Vizcaya,Bilbao,43.25878,-2.93634,Entire home/apt,114.0,1,316,2025-09-26,7.96,3,46,67,EBI01887,114.0,Pequeño (2-3),Economy (€75-120)
654313622717683276,30979607,Vizcaya,Bilbao,43.25791,-2.93717,Entire home/apt,65.0,30,18,2025-07-30,0.47,1,318,5,ESFCNT00004802700047358000000000000000000000000000007,65.0,Individual (1),Budget (<€75)
656216237721728755,41089812,Vizcaya,Bilbao,43.26257,-2.94611,Private room,51.0,3,120,2025-09-07,3.05,2,336,45,ESHFTU00004802200016771200100000000000000000LBI005365,51.0,Pequeño (2-3),Budget (<€75)
656344681902468332,465859199,Vizcaya,Bilbao,43.24989,-2.94632,Private room,72.0,1,3,2025-05-22,0.2,2,88,1,,72.0,Pequeño (2-3),Budget (<€75)
656731000098813512,4743615,Vizcaya,Bilbao,43.2654112,-2.9443068,Entire home/apt,252.0,1,28,2025-09-26,0.73,4,145,8,ESFCTU00004802200006760900000000000000000000EBI019273,252.0,Mediano (4-10),Upscale (€180-300)
659597214616411123,25922050,Vizcaya,Bilbao,43.26702219694167,-2.9369591883605883,Entire home/apt,193.0,3,33,2023-09-04,0.83,1,12,0,EBI01815,193.0,Individual (1),Upscale (€180-300)
660530585531464317,229305452,Vizcaya,Bilbao,43.25792,-2.94723,Private room,172.0,1,1,2024-05-26,0.06,1,90,0,,172.0,Individual (1),Mid-scale (€120-180)
664276386985202315,208200792,Vizcaya,Bilbao,43.2556234,-2.9257994,Entire home/apt,214.0,1,80,2025-09-07,2.06,14,328,25,ESFCTU00004802700081334800000000000000000000EBI018690,214.0,Profesional (10+),Upscale (€180-300)
664357773692646266,112518630,Vizcaya,Bilbao,43.2575,-2.92712,Entire home/apt,100.0,2,114,2025-09-24,2.92,2,70,28,,100.0,Pequeño (2-3),Economy (€75-120)
664546411578859943,467851689,Vizcaya,Bilbao,43.25599,-2.93122,Entire home/apt,117.0,3,23,2025-07-13,0.59,1,273,1,EBI01840,117.0,Individual (1),Economy (€75-120)
665635384988152271,160412156,Vizcaya,Bilbao,43.2664114,-2.9317785,Entire home/apt,173.0,1,36,2025-05-25,0.93,45,11,2,ESFCTU00004802200029473900000000000000000000EBI011433,173.0,Profesional (10+),Mid-scale (€120-180)
665807617126568505,208200792,Vizcaya,Bilbao,43.25753479999999,-2.9262204,Entire home/apt,301.0,1,105,2025-09-13,3.62,14,282,41,ESFCTU00004802600039688200000000000000000000EBI018063,301.0,Profesional (10+),Luxury (>€300)
666030067255607600,418309779,Vizcaya,Bilbao,43.25646042814185,-2.93290201574564,Private room,48.0,2,51,2025-09-04,1.31,1,272,18,,48.0,Individual (1),Budget (<€75)
666484125372940569,124256500,Vizcaya,Bilbao,43.25568272045773,-2.9361196607351308,Private room,44.0,1,134,2025-09-12,3.41,6,30,21,,44.0,Mediano (4-10),Budget (<€75)
671026928632207699,9004696,Vizcaya,Bilbao,43.25712288350357,-2.919178158044815,Entire home/apt,117.0,20,29,2025-09-04,0.76,1,202,8,ESFCTU00004802600039898500000000000000000000EBI019356,117.0,Individual (1),Economy (€75-120)
677203931414913015,181984676,Vizcaya,Bilbao,43.2535,-2.95279,Entire home/apt,90.0,3,25,2025-09-23,0.66,3,113,10,ESFCTU00004803600111810900000000000000000000EBI019394,90.0,Pequeño (2-3),Economy (€75-120)
679605617069788400,101618589,Vizcaya,Bilbao,43.2628,-2.94102,Entire home/apt,200.0,3,29,2025-08-30,0.76,2,89,12,,200.0,Pequeño (2-3),Upscale (€180-300)
679641330702887683,436808804,Vizcaya,Bilbao,43.2764365,-2.9508665,Private room,58.0,1,1,2025-08-16,0.65,3,269,1,,58.0,Pequeño (2-3),Budget (<€75)
681661057490954541,472177231,Vizcaya,Bilbao,43.267536,-2.922975,Entire home/apt,120.0,2,68,2025-07-25,1.82,2,39,16,TBI00060,120.0,Pequeño (2-3),Economy (€75-120)
681696900336834247,472177231,Vizcaya,Bilbao,43.267536,-2.922975,Entire home/apt,139.0,2,79,2025-09-22,2.08,2,62,32,TBI00060,139.0,Pequeño (2-3),Mid-scale (€120-180)
682685143458508007,29643945,Vizcaya,Bilbao,43.26386,-2.95957,Entire home/apt,87.0,2,64,2025-09-14,1.69,1,320,29,EBI02543,87.0,Individual (1),Economy (€75-120)
685251124616139927,473045996,Vizcaya,Bilbao,43.25994,-2.92137,Private room,170.0,2,9,2023-09-24,0.23,2,121,0,,170.0,Pequeño (2-3),Mid-scale (€120-180)
685322857635479815,473045996,Vizcaya,Bilbao,43.2599,-2.92145,Private room,660.0,2,5,2023-09-29,0.13,2,363,0,,660.0,Pequeño (2-3),Luxury (>€300)
685517869397168289,473145400,Vizcaya,Bilbao,43.25058,-2.92182,Private room,31.0,1,12,2022-11-18,0.31,1,360,0,,31.0,Individual (1),Budget (<€75)
686705863952757959,34111511,Vizcaya,Bilbao,43.25655752984057,-2.9226673534423853,Entire home/apt,328.0,2,170,2025-09-22,5.88,2,191,81,ESFCTU00004802600031860000000000000000000000EBI019574,328.0,Pequeño (2-3),Luxury (>€300)
688089745093374959,41089812,Vizcaya,Bilbao,43.26254,-2.94599,Private room,63.0,3,104,2025-09-17,3.45,2,132,49,ESHFTU00004802200016771200200000000000000000LBI005364,63.0,Pequeño (2-3),Budget (<€75)
689739126355908325,227045659,Vizcaya,Bilbao,43.257202,-2.942843,Entire home/apt,117.0,2,89,2025-09-29,3.4,1,75,46,ESHFTU00004802700045782500100000000000000000LBI005114,117.0,Individual (1),Economy (€75-120)
689891178820166448,65715472,Vizcaya,Bilbao,43.26755,-2.92215,Entire home/apt,141.0,2,183,2025-09-23,4.82,1,94,58,ESFCTU00004802500053431700000000000000000000EBI019745,141.0,Individual (1),Mid-scale (€120-180)
690504285389932228,671397896,Vizcaya,Bilbao,43.2678748,-2.9190082,Entire home/apt,123.0,1,34,2025-09-08,0.89,53,67,16,ESFCTU00004802500004402100000000000000000000EBI019118,123.0,Profesional (10+),Mid-scale (€120-180)
691217652840875703,671397896,Vizcaya,Bilbao,43.26628,-2.94517,Entire home/apt,169.0,1,37,2025-09-10,1.03,53,68,15,ESFCTU00004802200042379500000000000000000000EBI019299,169.0,Profesional (10+),Mid-scale (€120-180)
691907713825007903,120770310,Vizcaya,Bilbao,43.26164,-2.9419,Entire home/apt,80.0,30,4,2025-07-31,0.16,1,267,1,ESFCNT00004802200038894000000000000000000000000000007,80.0,Individual (1),Economy (€75-120)
692815001892792394,101928006,Vizcaya,Bilbao,43.26513,-2.9156,Entire home/apt,103.0,2,146,2025-09-28,3.9,1,111,50,EBI2060,103.0,Individual (1),Economy (€75-120)
